LineId,Date,Time,time_zone,Level,Component,log_tag,Content,EventId,EventTemplate
3436,2021-12-20,18:22:02.995,PST,INFO,3270-752,CollectionMetaDataJson,Gathering Events in Period Data,e5ee8d77,Gathering <*> <*> <*> Data
3437,2021-12-20,18:22:02.995,PST,INFO,3270-752,CollectionMetaDataJson,Querying for Events: From : 20211220171736703 To : 20211220181736703,26e8275b,Querying for Events: From : <*> To : <*>
3438,2021-12-20,18:22:03.005,PST,INFO,3270-752,CollectionMetaDataJson,"Processing returned event Fields: {instance=orcl1, source_type=Alert Log - DB, source=alert_orcl1.log, content=ORA-00060: deadlock detected while waiting for resource, pdbname=null, hostname=den00xrz, component=RDBMS, database=orcl, tracefile=null, data_type=event, name=ORA-00060, from=null, to=null, source_path=/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log, collectionid=NULL, timestamp=20211221020706000}",fadd5ec5,Processing returned event Fields: <*> source<*>path=<*><*><*><*><*><*><*><*><*><*>
3439,2021-12-20,18:22:03.005,PST,INFO,3270-752,CollectionMetaDataJson,"Processing returned event Fields: {instance=orcl1, source_type=Alert Log - DB, source=alert_orcl1.log, content=ORA-00494: enqueue held for too long more than seconds by osid, pdbname=null, hostname=den00xrz, component=RDBMS, database=orcl, tracefile=null, data_type=event, name=ORA-00494, from=null, to=null, source_path=/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log, collectionid=20211221020708den00xrz, timestamp=20211221020706000}",fadd5ec5,Processing returned event Fields: <*> source<*>path=<*><*><*><*><*><*><*><*><*><*>
3440,2021-12-20,18:22:03.005,PST,INFO,3270-752,CollectionMetaDataJson,"Processing returned event Fields: {instance=orcl1, source_type=Alert Log - DB, source=alert_orcl1.log, content=ORA-04020: deadlock detected while trying to lock object 43421, pdbname=null, hostname=den00xrz, component=RDBMS, database=orcl, tracefile=null, data_type=event, name=ORA-04020, from=null, to=null, source_path=/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log, collectionid=20211221020714den00xrz, timestamp=20211221020706000}",fadd5ec5,Processing returned event Fields: <*> source<*>path=<*><*><*><*><*><*><*><*><*><*>
3441,2021-12-20,18:22:03.005,PST,INFO,3270-752,CollectionMetaDataJson,"Processing returned event Fields: {instance=orcl1, source_type=Alert Log - DB, source=alert_orcl1.log, content=ORA-04021: timeout occurred while waiting to lock object 43422, pdbname=null, hostname=den00xrz, component=RDBMS, database=orcl, tracefile=null, data_type=event, name=ORA-04021, from=null, to=null, source_path=/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log, collectionid=20211221020714den00xrz, timestamp=20211221020706000}",fadd5ec5,Processing returned event Fields: <*> source<*>path=<*><*><*><*><*><*><*><*><*><*>
3442,2021-12-20,18:22:03.005,PST,INFO,3270-752,CollectionMetaDataJson,"Processing returned event Fields: {instance=orcl1, source_type=Alert Log - DB, source=alert_orcl1.log, content=ORA-00600: internal error code, arguments:  kghfrf1 ,   ,   ,   , pdbname=null, hostname=den00xrz, component=RDBMS, database=orcl, tracefile=null, data_type=event, name=ORA-00600, from=null, to=null, source_path=/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log, collectionid=20211221020714den00xrz, timestamp=20211221020706000}",fadd5ec5,Processing returned event Fields: <*> source<*>path=<*><*><*><*><*><*><*><*><*><*>
3443,2021-12-20,18:22:03.005,PST,INFO,3270-752,CollectionMetaDataJson,"Processing returned event Fields: {instance=orcl1, source_type=Alert Log - DB, source=alert_orcl1.log, content=ORA-00700: soft internal error, arguments:  700 ,   ,   ,  , pdbname=null, hostname=den00xrz, component=RDBMS, database=orcl, tracefile=null, data_type=event, name=ORA-00700, from=null, to=null, source_path=/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log, collectionid=20211221020714den00xrz, timestamp=20211221020706000}",fadd5ec5,Processing returned event Fields: <*> source<*>path=<*><*><*><*><*><*><*><*><*><*>
3444,2021-12-20,18:22:03.006,PST,INFO,3270-752,CollectionMetaDataJson,"Processing returned event Fields: {instance=orcl1, source_type=Alert Log - DB, source=alert_orcl1.log, content=ORA-01578: ORACLE data block corrupted file 1, block 57371, pdbname=null, hostname=den00xrz, component=RDBMS, database=orcl, tracefile=null, data_type=event, name=ORA-01578, from=null, to=null, source_path=/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log, collectionid=20211221020714den00xrz, timestamp=20211221020706000}",fadd5ec5,Processing returned event Fields: <*> source<*>path=<*><*><*><*><*><*><*><*><*><*>
3445,2021-12-20,18:22:03.006,PST,INFO,3270-752,CollectionMetaDataJson,"Processing returned event Fields: {instance=orcl1, source_type=Alert Log - DB, source=alert_orcl1.log, content=ORA-00481: LMON process terminated with error, pdbname=null, hostname=den00xrz, component=RDBMS, database=orcl, tracefile=null, data_type=event, name=ORA-00481, from=null, to=null, source_path=/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log, collectionid=20211221020708den00xrz, timestamp=20211221020706000}",fadd5ec5,Processing returned event Fields: <*> source<*>path=<*><*><*><*><*><*><*><*><*><*>
3446,2021-12-20,18:22:03.006,PST,INFO,3270-752,CollectionMetaDataJson,"Processing returned event Fields: {instance=orcl1, source_type=Alert Log - DB, source=alert_orcl1.log, content=ORA-00490: PSP process terminated with error, pdbname=null, hostname=den00xrz, component=RDBMS, database=orcl, tracefile=null, data_type=event, name=ORA-00490, from=null, to=null, source_path=/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log, collectionid=20211221020708den00xrz, timestamp=20211221020706000}",fadd5ec5,Processing returned event Fields: <*> source<*>path=<*><*><*><*><*><*><*><*><*><*>
3447,2021-12-20,18:22:03.006,PST,INFO,3270-752,CollectionMetaDataJson,"Processing returned event Fields: {instance=orcl1, source_type=Alert Log - DB, source=alert_orcl1.log, content=ORA-00257: archiver error, pdbname=null, hostname=den00xrz, component=RDBMS, database=orcl, tracefile=null, data_type=event, name=ORA-00257, from=null, to=null, source_path=/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log, collectionid=20211221020708den00xrz, timestamp=20211221020706000}",fadd5ec5,Processing returned event Fields: <*> source<*>path=<*><*><*><*><*><*><*><*><*><*>
3448,2021-12-20,18:22:03.006,PST,INFO,3270-752,CollectionMetaDataJson,"Processing returned event Fields: {instance=orcl1, source_type=Alert Log - DB, source=alert_orcl1.log, content=ORA-12751: CPU time or run time policy violation, pdbname=null, hostname=den00xrz, component=RDBMS, database=orcl, tracefile=null, data_type=event, name=ORA-12751, from=null, to=null, source_path=/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log, collectionid=20211221020708den00xrz, timestamp=20211221020706000}",fadd5ec5,Processing returned event Fields: <*> source<*>path=<*><*><*><*><*><*><*><*><*><*>
3449,2021-12-20,18:22:03.006,PST,INFO,3270-752,CollectionMetaDataJson,"Processing returned event Fields: {instance=orcl1, source_type=Alert Log - DB, source=alert_orcl1.log, content=ORA-27300: OS system dependent operation: fork failed with 11, pdbname=null, hostname=den00xrz, component=RDBMS, database=orcl, tracefile=null, data_type=event, name=ORA-27300, from=null, to=null, source_path=/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log, collectionid=NULL, timestamp=20211221020706000}",fadd5ec5,Processing returned event Fields: <*> source<*>path=<*><*><*><*><*><*><*><*><*><*>
3450,2021-12-20,18:22:03.006,PST,INFO,3270-752,CollectionMetaDataJson,"Processing returned event Fields: {instance=orcl1, source_type=Alert Log - DB, source=alert_orcl1.log, content=ORA-27301: OS failure message: Resource temporarily unavailable, pdbname=null, hostname=den00xrz, component=RDBMS, database=orcl, tracefile=null, data_type=event, name=ORA-27301, from=null, to=null, source_path=/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log, collectionid=NULL, timestamp=20211221020706000}",fadd5ec5,Processing returned event Fields: <*> source<*>path=<*><*><*><*><*><*><*><*><*><*>
3451,2021-12-20,18:22:03.006,PST,INFO,3270-752,CollectionMetaDataJson,"Processing returned event Fields: {instance=orcl1, source_type=Alert Log - DB, source=alert_orcl1.log, content=ORA-27302: failure occurred at: skgpspawn5, pdbname=null, hostname=den00xrz, component=RDBMS, database=orcl, tracefile=null, data_type=event, name=ORA-27302, from=null, to=null, source_path=/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log, collectionid=NULL, timestamp=20211221020706000}",fadd5ec5,Processing returned event Fields: <*> source<*>path=<*><*><*><*><*><*><*><*><*><*>
3452,2021-12-20,18:22:03.006,PST,INFO,3270-752,CollectionMetaDataJson,"Processing returned event Fields: {instance=orcl1, source_type=Alert Log - DB, source=alert_orcl1.log, content=ORA-04036: PGA memory used by the instance exceeds PGA_AGGREGATE_LIMIT, pdbname=null, hostname=den00xrz, component=RDBMS, database=orcl, tracefile=null, data_type=event, name=ORA-04036, from=null, to=null, source_path=/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log, collectionid=20211221020708den00xrz, timestamp=20211221020706000}",fadd5ec5,Processing returned event Fields: <*> source<*>path=<*><*><*><*><*><*><*><*><*><*>
3453,2021-12-20,18:22:03.006,PST,INFO,3270-752,CollectionMetaDataJson,"Processing returned event Fields: {instance=orcl1, source_type=Alert Log - DB, source=alert_orcl1.log, content=ORA-29701: unable to connect to Cluster Synchronization Service, pdbname=null, hostname=den00xrz, component=RDBMS, database=orcl, tracefile=null, data_type=event, name=ORA-29701, from=null, to=null, source_path=/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log, collectionid=20211221020708den00xrz, timestamp=20211221020706000}",fadd5ec5,Processing returned event Fields: <*> source<*>path=<*><*><*><*><*><*><*><*><*><*>
3454,2021-12-20,18:22:03.006,PST,INFO,3270-752,CollectionMetaDataJson,"Processing returned event Fields: {instance=orcl1, source_type=Alert Log - DB, source=alert_orcl1.log, content=ORA-08102: index key not found, obj 97523, file 4, block 4, pdbname=null, hostname=den00xrz, component=RDBMS, database=orcl, tracefile=null, data_type=event, name=ORA-08102, from=null, to=null, source_path=/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log, collectionid=20211221020708den00xrz, timestamp=20211221020706000}",fadd5ec5,Processing returned event Fields: <*> source<*>path=<*><*><*><*><*><*><*><*><*><*>
3455,2021-12-20,18:22:03.006,PST,INFO,3270-752,CollectionMetaDataJson,"Processing returned event Fields: {instance=orcl1, source_type=Alert Log - DB, source=alert_orcl1.log, content=ORA-29702: error occurred in Cluster Group Service operation, pdbname=null, hostname=den00xrz, component=RDBMS, database=orcl, tracefile=null, data_type=event, name=ORA-29702, from=null, to=null, source_path=/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log, collectionid=20211221020708den00xrz, timestamp=20211221020706000}",fadd5ec5,Processing returned event Fields: <*> source<*>path=<*><*><*><*><*><*><*><*><*><*>
3456,2021-12-20,18:22:03.006,PST,INFO,3270-752,CollectionMetaDataJson,"Processing returned event Fields: {instance=orcl1, source_type=Alert Log - DB, source=alert_orcl1.log, content=ORA-04030: out of process memory when trying to allocate, pdbname=null, hostname=den00xrz, component=RDBMS, database=orcl, tracefile=null, data_type=event, name=ORA-04030, from=null, to=null, source_path=/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log, collectionid=20211221020714den00xrz, timestamp=20211221020706000}",fadd5ec5,Processing returned event Fields: <*> source<*>path=<*><*><*><*><*><*><*><*><*><*>
3457,2021-12-20,18:22:03.007,PST,INFO,3270-752,CollectionMetaDataJson,"Processing returned event Fields: {instance=orcl1, source_type=Alert Log - DB, source=alert_orcl1.log, content=ORA-07445: exception encountered: core dump                  , pdbname=null, hostname=den00xrz, component=RDBMS, database=orcl, tracefile=null, data_type=event, name=ORA-07445, from=null, to=null, source_path=/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log, collectionid=20211221020714den00xrz, timestamp=20211221020706000}",fadd5ec5,Processing returned event Fields: <*> source<*>path=<*><*><*><*><*><*><*><*><*><*>
3458,2021-12-20,18:22:03.007,PST,INFO,3270-752,CollectionMetaDataJson,"Processing returned event Fields: {instance=orcl1, source_type=Alert Log - DB, source=alert_orcl1.log, content=ORA-04031: unable to allocate 8 bytes of shared memory, pdbname=null, hostname=den00xrz, component=RDBMS, database=orcl, tracefile=null, data_type=event, name=ORA-04031, from=null, to=null, source_path=/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log, collectionid=20211221020714den00xrz, timestamp=20211221020706000}",fadd5ec5,Processing returned event Fields: <*> source<*>path=<*><*><*><*><*><*><*><*><*><*>
3459,2021-12-20,18:22:03.007,PST,INFO,3270-752,CollectionMetaDataJson,"Processing returned event Fields: {instance=orcl1, source_type=Alert Log - DB, source=alert_orcl1.log, content=ORA-08103: object no longer exists, pdbname=null, hostname=den00xrz, component=RDBMS, database=orcl, tracefile=null, data_type=event, name=ORA-08103, from=null, to=null, source_path=/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log, collectionid=20211221020708den00xrz, timestamp=20211221020706000}",fadd5ec5,Processing returned event Fields: <*> source<*>path=<*><*><*><*><*><*><*><*><*><*>
3460,2021-12-20,18:22:03.007,PST,INFO,3270-752,CollectionMetaDataJson,"Processing returned event Fields: {instance=orcl1, source_type=Alert Log - DB, source=alert_orcl1.log, content=ORA-29703: error occurred in global enqueue service operation, pdbname=null, hostname=den00xrz, component=RDBMS, database=orcl, tracefile=null, data_type=event, name=ORA-29703, from=null, to=null, source_path=/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log, collectionid=20211221020708den00xrz, timestamp=20211221020706000}",fadd5ec5,Processing returned event Fields: <*> source<*>path=<*><*><*><*><*><*><*><*><*><*>
3461,2021-12-20,18:22:03.007,PST,INFO,3270-752,CollectionMetaDataJson,"Processing returned event Fields: {instance=orcl1, source_type=Alert Log - DB, source=alert_orcl1.log, content=ORA-29708: error occurred in Cluster Synchronization Services, pdbname=null, hostname=den00xrz, component=RDBMS, database=orcl, tracefile=null, data_type=event, name=ORA-29708, from=null, to=null, source_path=/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log, collectionid=20211221020708den00xrz, timestamp=20211221020706000}",fadd5ec5,Processing returned event Fields: <*> source<*>path=<*><*><*><*><*><*><*><*><*><*>
3462,2021-12-20,18:22:03.007,PST,INFO,3270-752,CollectionMetaDataJson,"Processing returned event Fields: {instance=orcl1, source_type=Alert Log - DB, source=alert_orcl1.log, content=ORA-29709: Communication failure with Cluster Synchronization, pdbname=null, hostname=den00xrz, component=RDBMS, database=orcl, tracefile=null, data_type=event, name=ORA-29709, from=null, to=null, source_path=/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log, collectionid=20211221020708den00xrz, timestamp=20211221020706000}",fadd5ec5,Processing returned event Fields: <*> source<*>path=<*><*><*><*><*><*><*><*><*><*>
3463,2021-12-20,18:22:03.007,PST,INFO,3270-752,CollectionMetaDataJson,"Processing returned event Fields: {instance=orcl1, source_type=Alert Log - DB, source=alert_orcl1.log, content=ORA-29710: Current operation aborted by Cluster Synchronization, pdbname=null, hostname=den00xrz, component=RDBMS, database=orcl, tracefile=null, data_type=event, name=ORA-29710, from=null, to=null, source_path=/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log, collectionid=20211221020708den00xrz, timestamp=20211221020706000}",fadd5ec5,Processing returned event Fields: <*> source<*>path=<*><*><*><*><*><*><*><*><*><*>
3464,2021-12-20,18:22:03.007,PST,INFO,3270-752,CollectionMetaDataJson,"Processing returned event Fields: {instance=orcl1, source_type=Alert Log - DB, source=alert_orcl1.log, content=ORA-29740: evicted by instance number , group incarnation, pdbname=null, hostname=den00xrz, component=RDBMS, database=orcl, tracefile=null, data_type=event, name=ORA-29740, from=null, to=null, source_path=/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log, collectionid=20211221020708den00xrz, timestamp=20211221020706000}",fadd5ec5,Processing returned event Fields: <*> source<*>path=<*><*><*><*><*><*><*><*><*><*>
3465,2021-12-20,18:22:03.007,PST,INFO,3270-752,CollectionMetaDataJson,"Processing returned event Fields: {instance=orcl1, source_type=Alert Log - DB, source=alert_orcl1.log, content=ORA-29770: global enqueue process LMS (OSID 9) is hung for more than 70 seconds, pdbname=null, hostname=den00xrz, component=RDBMS, database=orcl, tracefile=null, data_type=event, name=ORA-29770, from=null, to=null, source_path=/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log, collectionid=20211221020708den00xrz, timestamp=20211221020706000}",fadd5ec5,Processing returned event Fields: <*> source<*>path=<*><*><*><*><*><*><*><*><*><*>
3466,2021-12-20,18:22:03.007,PST,INFO,3270-752,CollectionMetaDataJson,"Processing returned event Fields: {instance=orcl1, source_type=Alert Log - DB, source=alert_orcl1.log, content=ORA-32701: Possible hangs up to hang ID= detected, pdbname=null, hostname=den00xrz, component=RDBMS, database=orcl, tracefile=null, data_type=event, name=ORA-32701, from=null, to=null, source_path=/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log, collectionid=20211221020708den00xrz, timestamp=20211221020706000}",fadd5ec5,Processing returned event Fields: <*> source<*>path=<*><*><*><*><*><*><*><*><*><*>
3467,2021-12-20,18:22:03.007,PST,INFO,3270-752,CollectionMetaDataJson,"Processing returned event Fields: {instance=orcl1, source_type=Alert Log - DB, source=alert_orcl1.log, content=ORA-00600: internal error code, arguments:  dbgtu:self_lock_test ,  fake assert ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , pdbname=null, hostname=den00xrz, component=RDBMS, database=orcl, tracefile=/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/orcl1_ora_27290.trc, data_type=event, name=ORA-00600, from=null, to=null, source_path=/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log, collectionid=20211221020714den00xrz, timestamp=20211221020707000}",b649a5d4,"Processing returned event Fields: {instance=orcl<*>, source<*>test , fake assert , , , , , , , , , , , pdbname=null, hostname=den<*>xrz, component=RDBMS, database=orcl, tracefile=<*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*>"
3468,2021-12-20,18:22:03.007,PST,INFO,3270-752,CollectionMetaDataJson,"Processing returned event Fields: {instance=orcl1, source_type=Alert Log - DB, source=alert_orcl1.log, content=Incident details in: /scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/incident/incdir_20025/orcl1_ora_27290_i20025.trc, pdbname=null, hostname=den00xrz, component=RDBMS, database=orcl, tracefile=null, data_type=event, name=Incident details, from=null, to=null, source_path=/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log, collectionid=NULL, timestamp=20211221020707000}",f97dc485,"Processing returned event Fields: {instance=orcl<*>, source<*>orcl<*>.log, content=Incident details in: <*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*>"
3469,2021-12-20,18:22:03.007,PST,INFO,3270-752,CollectionMetaDataJson,Completed : Gathering Events in Period Data,d338284b,Completed : Gathering Events in Period Data
3470,2021-12-20,18:22:03.008,PST,INFO,3270-752,CollectionMetaDataJson,Gathering Node Membership History Data,e5ee8d77,Gathering <*> <*> <*> Data
3471,2021-12-20,18:22:03.008,PST,INFO,3270-752,CollectionMetaDataJson,Unable to read events file : /scratch/u01/app/grid_base/crsdata/den00xrz/crf/db/events/events.log,eae61ca1,Unable to read events file : <*><*><*><*><*><*><*><*><*><*>
3472,2021-12-20,18:22:03.008,PST,INFO,3270-752,CollectionMetaDataJson,Gathering Grid Data,aa9a636c,Gathering <*> Data
3473,2021-12-20,18:22:03.008,PST,INFO,3270-752,CollectionMetaDataJson,Completed : Gathering Grid Data,c8974c42,Completed : <*> <*> Data
3474,2021-12-20,18:22:03.008,PST,INFO,3270-752,CollectionMetaDataJson,Gathering SRDC Data For : .xml,67ae6536,Gathering SRDC Data For : <*>
3475,2021-12-20,18:22:03.008,PST,INFO,3270-752,CollectionMetaDataJson,Completed : Gathering SRDC Data For : .xml,d7c93730,Completed : Gathering SRDC Data For : <*>
3476,2021-12-20,18:22:03.008,PST,INFO,3270-752,CollectionMetaDataJson,Adding Machine Data,cbe954e1,Adding <*> Data
3477,2021-12-20,18:22:03.008,PST,INFO,3270-752,CollectionMetaDataJson,Gathering Database Data,aa9a636c,Gathering <*> Data
3478,2021-12-20,18:22:03.008,PST,INFO,3270-752,CollectionMetaDataJson,Completed : Gathering Database Data,c8974c42,Completed : <*> <*> Data
3479,2021-12-20,18:22:03.009,PST,INFO,3270-752,DiagCollection,Completed creating Zip Metadata Json File for zip : /opt/oracle.ahf/data/repository/hours/den00xrz.tfa_Tue_Dec_21_02_17_44_UTC_2021.zip,35745520,Completed creating Zip Metadata Json File for zip : <*><*><*><*><*><*>
3480,2021-12-20,18:22:03.009,PST,INFO,3270-752,DiagCollection,Adding zip info json file /opt/oracle.ahf/data/repository/hours/den00xrz.tfa_Tue_Dec_21_02_17_44_UTC_2021.zip.json,72c21a62,Adding zip info json file <*><*><*><*><*><*>
3481,2021-12-20,18:22:03.010,PST,INFO,3270-752,DiagCollection,Completed Adding zip info json file to /opt/oracle.ahf/data/repository/hours/den00xrz.tfa_Tue_Dec_21_02_17_44_UTC_2021.zip,b728abc3,Completed Adding zip info json file to <*><*><*><*><*><*>
3482,2021-12-20,18:22:03.011,PST,INFO,3270-752,FileEntity,Collecting last 1000 lines for : /opt/oracle.ahf/data/den00xrz/diag/tfa/tfa_main.trc,b66d25d2,Collecting last <*> lines for : <*><*><*><*><*><*><*>
3483,2021-12-20,18:22:03.472,PST,INFO,3270-752,Action,"Action persisted : startdiagcollection, Status : COMPLETE",0664b4ae,Action persisted : <*> Status : <*>
3484,2021-12-20,18:22:16.081,PST,INFO,3270-793,Action,Creating new Action : startdiagcollection,fd7417a8,Creating new Action : <*>
3485,2021-12-20,18:22:16.132,PST,INFO,3270-793,Action,"Action persisted : startdiagcollection, Status : REQUESTED",0664b4ae,Action persisted : <*> Status : <*>
3486,2021-12-20,18:22:16.938,PST,INFO,3270-28,ActionHandler,Action to process - startdiagcollection,a083ea1a,Action to process - <*>
3487,2021-12-20,18:22:16.940,PST,INFO,3270-28,Action,"Action persisted : startdiagcollection, Status : RUNNING",0664b4ae,Action persisted : <*> Status : <*>
3488,2021-12-20,18:22:16.941,PST,INFO,3270-794,DiagCollection,Action args in DiagCollection:  -since 1h -database all -rdbms -asm -crsclient -dbclient -dbwlm -tns -rhp -cvu -afd -crs -cha -wls -emagenti -emagent -oms -omsi -ocm -emplugins -em -acfs -install -cfgtools -os -sosreport -qos -dataguard -rdbms -asm -crsclient -dbclient -dbwlm -tns -rhp -procinfo -cvu -afd -crs -cha -wls -emagenti -emagent -oms -omsi -ocm -emplugins -em -acfs -install -cfgtools -os -ashhtml -ashtext -awrhtml -awrtext -sosreport -qos -ahf -dataguard -chmos -compliance -monitor -node all -copy -logid 20211221022209 -z tfa_Tue_Dec_21_02_22_11_UTC_2021 -user oradb -tag 1h_nr :20211221022209den00xrz,11275385,Action args in DiagCollection: -since <*>h -database all -rdbms -asm -crsclient -dbclient -dbwlm -tns -rhp -cvu -afd -crs -cha -wls -emagenti -emagent -oms -omsi -ocm -emplugins -em -acfs -install -cfgtools -os -sosreport -qos -dataguard -rdbms -asm -crsclient -dbclient -dbwlm -tns -rhp -procinfo -cvu -afd -crs -cha -wls -emagenti -emagent -oms -omsi -ocm -emplugins -em -acfs -install -cfgtools -os -ashhtml -ashtext -awrhtml -awrtext -sosreport -qos -ahf -dataguard -chmos -compliance -monitor -node all -copy -logid <*> -z tfa<*>nr :<*>den<*>xrz
3489,2021-12-20,18:22:16.941,PST,INFO,3270-794,DiagCollection,flags for diagcollect  -since 1h -database all -rdbms -asm -crsclient -dbclient -dbwlm -tns -rhp -cvu -afd -crs -cha -wls -emagenti -emagent -oms -omsi -ocm -emplugins -em -acfs -install -cfgtools -os -sosreport -qos -dataguard -rdbms -asm -crsclient -dbclient -dbwlm -tns -rhp -procinfo -cvu -afd -crs -cha -wls -emagenti -emagent -oms -omsi -ocm -emplugins -em -acfs -install -cfgtools -os -ashhtml -ashtext -awrhtml -awrtext -sosreport -qos -ahf -dataguard -chmos -compliance -monitor -node all -copy -logid 20211221022209 -z tfa_Tue_Dec_21_02_22_11_UTC_2021 -user oradb -tag 1h_nr,ced51cc2,flags for diagcollect -since <*>h -database all -rdbms -asm -crsclient -dbclient -dbwlm -tns -rhp -cvu -afd -crs -cha -wls -emagenti -emagent -oms -omsi -ocm -emplugins -em -acfs -install -cfgtools -os -sosreport -qos -dataguard -rdbms -asm -crsclient -dbclient -dbwlm -tns -rhp -procinfo -cvu -afd -crs -cha -wls -emagenti -emagent -oms -omsi -ocm -emplugins -em -acfs -install -cfgtools -os -ashhtml -ashtext -awrhtml -awrtext -sosreport -qos -ahf -dataguard -chmos -compliance -monitor -node all -copy -logid <*> -z tfa<*>nr
3490,2021-12-20,18:22:16.942,PST,INFO,3270-794,DiagCollection,Current User of Diagcollect Command : oradb,c735e325,Current User of Diagcollect Command : oradb
3491,2021-12-20,18:22:16.942,PST,INFO,3270-794,DiagCollection,DiagCollection Log FileName : /opt/oracle.ahf/data/repository/1h_nr/diagcollect_20211221022209_den00xrz.log,84e83bfd,DiagCollection Log FileName : <*><*><*><*><*><*>
3492,2021-12-20,18:22:16.942,PST,INFO,3270-794,DiagCollection,DiagCollection Console Log FileName : /opt/oracle.ahf/data/repository/1h_nr/diagcollect_console_20211221022209_den00xrz.log,7fc4e798,DiagCollection Console Log FileName : <*><*><*><*><*><*>
3493,2021-12-20,18:22:16.946,PST,INFO,3270-794,Global,Resetting merged collection variables for 20211221022209/localEventsForMC,6c43f22f,Resetting merged collection variables for <*>
3494,2021-12-20,18:22:16.948,PST,INFO,3270-794,DiagCollection,argsForInventory : <components><component><name>OMSI</name></component><component><name>EMAGENT</name></component><component><name>ACFS</name></component><component><name>ASMPROXY</name></component><component><name>CRSCLIENT</name></component><component><name>EMAGENTI</name></component><component><name>OMS</name></component><component><name>DBWLM</name></component><component><name>OCM</name></component><component><name>PROCINFO</name></component><component><name>CHA</name></component><component><name>AFD</name></component><component><name>CFGTOOLS</name></component><component><name>DBCLIENT</name></component><component><name>RDBMS</name></component><component><name>OS</name></component><component><name>CRS</name></component><component><name>EM</name></component><component><name>ASMIO</name></component><component><name>DATAGUARD</name></component><component><name>INSTALL</name></component><component><name>TNS</name></component><component><name>ASM</name></component><component><name>RHP</name></component><component><name>EMPLUGINS</name></component><component><name>WLS</name></component></components>,77a7543b,argsForInventory : <*>
3495,2021-12-20,18:22:16.949,PST,INFO,3270-794,Action,Creating new Action : runinventory,fd7417a8,Creating new Action : <*>
